-21.68664,10.58251,-18.56714
-21.68721,10.58309,-18.56716
-21.68694,10.58305,-18.56692
-21.68705,10.58308,-18.56693
-21.6872,10.58296,-18.56681
-21.68705,10.58271,-18.56682
-21.68694,10.58299,-18.56678
-21.68701,10.58294,-18.56663
-21.68698,10.58294,-18.56657
-21.6871,10.58294,-18.5667
-21.687,10.58295,-18.56684
-21.68697,10.58281,-18.56691
-21.68693,10.58282,-18.56697
-21.68705,10.58285,-18.56697
-21.68712,10.58306,-18.56686
-21.68914,10.58224,-18.56855
-21.75409,10.70427,-18.59896
-21.65414,11.09893,-18.94761
-21.54785,11.27669,-19.25586
-21.46478,11.09849,-19.27692
-21.49152,11.0479,-19.35353
-21.48752,11.04967,-19.33925
-21.57169,11.02732,-19.30907
-21.57214,11.00726,-19.27568
-21.57443,10.99266,-19.21073
-21.57305,10.99482,-19.19733
-21.53763,11.02441,-19.15618
-21.51566,11.03416,-19.21945
-21.49192,11.04948,-19.32001
-21.45709,11.06899,-19.39548
-21.45296,9.995166,-19.40849
-20.25021,13.22512,-18.48956
-11.64298,37.84762,-6.54285
6.895203,40.83437,15.37194
24.79654,20.5282,39.57513
53.84358,8.863969,38.11532
70.43411,15.33393,46.5961
67.39664,2.361674,43.26161
67.38928,-3.52699,43.34348
67.37044,-4.507251,43.28522
67.34286,-4.507328,43.32442
65.93372,-4.527496,43.81778
40.96111,-4.337506,34.24971
35.16177,6.778831,6.271199
34.0813,28.00867,-24.15534
50.54324,43.27364,-48.41906
72.06331,43.20729,-68.7458
96.85862,39.79438,-80.46399
96.17643,62.66649,-79.4785
96.20982,56.90247,-79.3872
96.21796,56.91387,-79.35001
96.20602,56.92974,-79.36827
96.18949,56.94315,-79.38546
96.18021,56.94726,-79.3951
96.1652,56.94111,-79.38961
96.16986,56.94041,-79.38938
96.17253,56.93937,-79.38721
96.17712,56.93589,-79.38313
96.17858,56.93527,-79.38245
96.17721,56.93699,-79.38466
96.17607,56.9386,-79.38657
96.17474,56.93894,-79.38695
96.16746,56.93867,-79.385
96.16822,56.93818,-79.38565
96.17308,56.9369,-79.38451
96.17451,56.93441,-79.38185
96.17407,56.93418,-79.38152
96.17429,56.93528,-79.38281
96.17542,56.93467,-79.38029
96.18866,56.93129,-79.36483
96.19066,56.90709,-79.37366
96.18964,56.91062,-79.38087
96.19563,56.91024,-79.39481
96.1955,56.9258,-79.36246
96.20335,56.92924,-79.36562
96.19194,56.90526,-79.38376
96.06129,56.88402,-79.43103
96.05288,56.87871,-79.42492
83.97089,56.77526,-74.15671
84.09164,55.18077,-46.83189
78.94897,55.39965,-20.27917
105.9993,50.76856,-7.859769
110.9804,51.32753,-5.859586
110.9903,51.33132,-5.874224
110.9816,51.33232,-5.863658
110.9937,51.34336,-5.850465
110.9908,51.33525,-5.851369
110.1081,50.56126,-8.642469
96.77647,51.48026,-34.40879
73.05489,60.98466,-51.12738
36.76658,61.34759,-61.5534
-67.06237,62.71386,-108.3019
-220.5555,81.50949,-93.11496
-342.9236,75.57774,25.25765
-389.1955,129.9874,245.9278
-399.8979,262.8632,502.134
-324.8934,211.1563,722.8134
-100.7532,189.3675,774.8179
118.2047,168.0658,804.9405
337.6554,138.6193,756.9105
520.7791,107.9398,618.6893
645.4328,176.1167,433.0654
748.5505,149.2578,235.9301
732.0571,144.6326,5.728988
667.2082,142.144,-198.3983
536.798,112.6752,-395.2109
323.4605,126.3362,-456.2584
247.6787,115.8338,-249.2454
137.3565,121.2356,-23.79576
254.5217,140.1084,33.61554
355.7324,198.1364,89.36305
355.7308,189.7224,89.363
251.5314,110.812,-3.893299
167.2313,93.05862,-71.52933
167.1848,93.0707,-71.54861
167.1664,93.04818,-71.5519
167.1768,93.08915,-71.54604
167.1955,93.09667,-71.53421
167.208,93.09919,-71.53187
167.2,93.09392,-71.53584
167.2043,93.09475,-71.53533
167.1997,93.08933,-71.54498
167.1878,93.08669,-71.53997
167.1873,93.08907,-71.53802
167.1801,93.08745,-71.5351
