-21.42806,10.97918,-19.57743
-21.45321,10.99345,-19.59972
-21.45111,11.01094,-19.61981
-21.45069,11.0162,-19.64011
-21.45331,11.01692,-19.64671
-21.44605,11.00105,-19.62921
-21.46111,11.01876,-19.6489
-21.47288,11.02533,-19.6504
-21.47336,11.02454,-19.64746
-21.49411,11.01562,-19.63008
-21.51078,11.01426,-19.63547
-21.50698,11.01541,-19.62005
-21.50659,11.01273,-19.61794
-21.50535,11.01049,-19.61503
-21.50403,11.01021,-19.61417
-21.50518,11.01093,-19.6151
-21.5055,11.01086,-19.61492
-21.50762,11.01186,-19.61588
-21.50984,11.0116,-19.6146
-21.51103,11.01263,-19.61603
-21.50921,11.03994,-19.66121
-21.50945,11.04041,-19.69957
-21.51268,11.03948,-19.69735
-21.51431,11.03675,-19.69357
-21.4904,11.00711,-19.62837
-21.48176,11.05951,-19.59475
-21.52103,11.11304,-19.55019
-21.62486,10.97795,-19.37543
-21.67466,10.92287,-19.42364
