-19.97204,11.39831,-20.04851
-19.97385,11.40996,-19.99498
-19.9769,11.40796,-19.9753
-19.98244,11.4027,-19.9559
-19.98834,11.37073,-19.91247
-20.00562,11.40705,-19.96381
-20.06086,11.3951,-19.99277
-20.02364,11.40058,-20.04609
-20.00044,11.40559,-20.04064
-22.02713,10.76744,-19.24796
-22.00817,10.72679,-19.22441
-21.95821,10.71467,-19.08232
-21.78919,10.79052,-19.05313
-21.79317,10.79392,-19.05787
-21.72613,10.84944,-19.10358
-21.56497,10.85508,-19.17673
-21.42528,10.76356,-19.21298
-21.38682,10.73829,-19.25303
-21.45487,10.73643,-19.26888
-21.49709,10.72335,-19.28571
-21.46832,10.67481,-19.31049
-21.46277,10.71209,-19.27262
-21.63608,10.92412,-19.07234
-21.84294,10.89058,-18.88207
