-21.61279,10.61081,-18.5951
-21.61249,10.98391,-18.86235
-21.57806,11.02669,-19.08072
-21.43242,10.88129,-19.11726
-21.42166,10.85815,-19.17735
-21.46552,11.01716,-19.18095
-21.50859,11.09129,-19.31766
-21.34924,10.92892,-19.24345
-21.40559,10.7181,-19.23942
-21.40625,10.70549,-19.2534
-21.3556,10.72427,-19.30513
-21.34943,10.72406,-19.31787
-21.3658,10.70875,-19.28189
-21.37769,10.72289,-19.31117
-21.38384,10.69584,-19.31042
-21.38824,10.65431,-19.29955
-21.38822,10.66196,-19.30202
-21.38647,10.67152,-19.30943
-21.38706,10.66488,-19.30587
-21.38902,10.66106,-19.29969
-21.40006,10.66695,-19.2773
-21.40294,10.67512,-19.27415
-21.40273,10.6743,-19.27429
-21.40258,10.67575,-19.27482
-21.40266,10.67606,-19.27477
-21.40266,10.67613,-19.27479
-21.40266,10.67608,-19.27477
-21.40268,10.67605,-19.27474
-21.4027,10.6758,-19.27465
-21.40265,10.67597,-19.27477
-21.40274,10.67606,-19.27465
-21.40275,10.67607,-19.27464
-21.40275,10.67597,-19.27462
