-21.60685,10.58409,-18.53038
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
-21.60498,10.58426,-18.52725
