-21.60643,10.58468,-18.53076
-21.60585,10.58489,-18.53057
-21.60596,10.58468,-18.53084
-21.60593,10.58472,-18.53116
-21.60589,10.58487,-18.53114
-21.60596,10.58484,-18.53071
-21.60618,10.58487,-18.53036
-21.60601,10.58471,-18.53076
-21.60601,10.58464,-18.5309
-21.60583,10.58459,-18.53081
-21.606,10.58457,-18.53098
-21.606,10.58456,-18.5309
-21.6061,10.5848,-18.53104
-21.60616,10.58501,-18.53065
-21.60599,10.58488,-18.53062
-21.60576,10.58474,-18.53093
-21.60594,10.58473,-18.53095
-21.60604,10.58491,-18.53092
-21.60602,10.58505,-18.53085
-21.606,10.58479,-18.53064
-21.60599,10.58471,-18.53075
-21.60625,10.58471,-18.5302
-21.60618,10.58452,-18.53015
-21.60606,10.58448,-18.53021
-21.60592,10.58474,-18.53034
-21.60642,10.58476,-18.5301
-21.60613,10.58497,-18.53028
-21.60637,10.58483,-18.53031
-21.60613,10.58492,-18.53003
-21.606,10.58488,-18.53006
-21.60603,10.58476,-18.53013
-21.60589,10.58461,-18.53019
-21.60592,10.58459,-18.53042
-21.60605,10.58479,-18.53029
-21.60632,10.58492,-18.53021
-21.60637,10.58476,-18.52997
-21.60619,10.58465,-18.5301
-21.60625,10.58465,-18.53023
-21.60657,10.58439,-18.53168
-21.60638,10.58454,-18.53182
-21.60659,10.5847,-18.53176
-21.6065,10.58476,-18.53174
-21.6066,10.58469,-18.53163
-21.60633,10.58446,-18.53171
-21.60636,10.58434,-18.53181
-21.60646,10.58457,-18.53185
-21.60647,10.58442,-18.5319
-21.60642,10.58457,-18.53183
-21.60634,10.58449,-18.53177
-21.6064,10.58457,-18.5319
-21.60628,10.58466,-18.53185
-21.60641,10.58476,-18.53174
-21.6064,10.58449,-18.53151
-21.60628,10.58434,-18.53179
-21.60653,10.5844,-18.53175
-21.60665,10.58484,-18.53147
-21.60674,10.58443,-18.53145
-21.60667,10.58424,-18.53134
-21.6065,10.58435,-18.53054
-21.60682,10.58446,-18.53033
-21.60695,10.58444,-18.53045
-21.6067,10.58431,-18.53053
-21.60632,10.58447,-18.53062
-21.6064,10.58474,-18.5305
-21.60703,10.58452,-18.53103
-21.60632,10.58442,-18.53184
-21.60652,10.58428,-18.53179
-21.60689,10.58424,-18.53181
-21.607,10.58448,-18.53189
-21.60691,10.58442,-18.5317
-21.60688,10.58439,-18.53202
-21.60661,10.58455,-18.53187
-21.60652,10.58444,-18.5319
-21.60683,10.58443,-18.53167
-21.60674,10.58438,-18.53184
-21.60663,10.58465,-18.53222
-21.60663,10.58467,-18.53205
-21.60648,10.58481,-18.53191
-21.60641,10.58473,-18.53178
-21.60647,10.58482,-18.53205
-21.60661,10.5846,-18.53196
-21.6067,10.58436,-18.53202
-21.60668,10.58436,-18.53191
-21.60661,10.58456,-18.53191
-21.60659,10.58453,-18.53205
-21.60646,10.58486,-18.5313
