-21.64467,10.57625,-18.58327
-21.64459,10.57615,-18.5831
-21.64471,10.57606,-18.583
-21.6447,10.57593,-18.58308
-21.64488,10.57607,-18.58296
-21.6447,10.57615,-18.5831
-21.6447,10.57619,-18.58311
-21.64459,10.57612,-18.58306
-21.64453,10.5763,-18.58293
-21.64454,10.57615,-18.58289
-21.64467,10.57595,-18.58308
-21.64507,10.57554,-18.58243
-21.64511,10.57578,-18.58241
-21.64499,10.5758,-18.58267
-21.64496,10.57585,-18.58283
-21.64493,10.57576,-18.58303
-21.64494,10.57583,-18.58288
-21.64486,10.57576,-18.58246
-21.64487,10.57582,-18.58263
-21.64494,10.57582,-18.58299
-21.645,10.57586,-18.58273
-21.64528,10.57583,-18.58259
-21.64523,10.57561,-18.58236
-21.6449,10.57569,-18.58273
-21.64471,10.57578,-18.58283
-21.64493,10.57588,-18.58289
-21.64504,10.57581,-18.58284
-21.64487,10.57575,-18.58266
-21.64487,10.57566,-18.58264
-21.64495,10.57576,-18.58256
-21.645,10.57582,-18.58256
-21.64506,10.5757,-18.58273
-21.64493,10.5755,-18.58287
-21.64491,10.57564,-18.58301
-21.64502,10.57601,-18.58299
-21.64492,10.5759,-18.58267
-21.64502,10.57578,-18.58261
-21.64487,10.57563,-18.58262
-21.64481,10.57562,-18.58266
-21.64499,10.57557,-18.58261
-21.64512,10.57549,-18.5826
-21.64514,10.57576,-18.58255
-21.64507,10.5757,-18.58282
-21.64499,10.5756,-18.58301
-21.64493,10.57557,-18.58269
-21.64504,10.57561,-18.5825
-21.6449,10.57565,-18.58271
-21.6448,10.57563,-18.58255
-21.64488,10.5756,-18.58263
-21.645,10.57564,-18.58246
-21.64487,10.57571,-18.58253
-21.6452,10.57576,-18.58308
-21.64514,10.5757,-18.58295
-21.64528,10.57584,-18.5831
-21.64536,10.5759,-18.58313
-21.64533,10.57592,-18.5832
-21.64544,10.57575,-18.58317
-21.64531,10.57567,-18.58326
-21.6454,10.57589,-18.58306
-21.64541,10.57593,-18.5826
-21.64521,10.5759,-18.58261
